route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
5,FES,911D2V23,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V24,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V25,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V26,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V27,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V28,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V29,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V30,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V31,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V32,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V33,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V34,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V35,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V36,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V37,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V38,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V39,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V40,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V41,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V42,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V43,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V44,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V45,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V46,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V47,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V48,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V49,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V50,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V51,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V52,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V53,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V54,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V55,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V56,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V57,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V58,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V59,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V60,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V61,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V62,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V63,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V64,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V65,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V66,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V67,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V68,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V69,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V70,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V71,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V72,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V73,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V74,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V75,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V76,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V77,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V78,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V79,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V80,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V81,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V82,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V83,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V84,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V85,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V86,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V87,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V88,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V89,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V90,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V91,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V92,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V93,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V94,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V95,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V96,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V97,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V98,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V99,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V100,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V101,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V102,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V103,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V104,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V105,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V106,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V107,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V108,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V109,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V110,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V111,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V112,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V113,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V114,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V115,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V116,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V117,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V118,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V119,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V120,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V121,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V122,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V123,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V124,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V125,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V126,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V127,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V128,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V129,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V130,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V131,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V132,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V133,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V134,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V135,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V136,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V137,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V138,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V139,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V140,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V141,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V142,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V143,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V144,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V145,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V146,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V147,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V148,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V149,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V150,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V151,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V152,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V153,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V154,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V155,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V156,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V157,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V158,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V159,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V160,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V161,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V162,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V163,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V164,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V165,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V166,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V167,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V168,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V169,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V170,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V171,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V172,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V173,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V174,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V175,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V176,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V177,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V178,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V179,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V180,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V181,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V182,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V183,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V184,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V185,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V186,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V187,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V188,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V189,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V190,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V191,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V192,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V193,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V194,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V195,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V196,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V197,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V198,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V199,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V200,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V201,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V202,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V203,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V204,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V205,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V206,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V207,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V208,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V209,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V210,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V211,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V212,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V213,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V214,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V215,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V216,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V217,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V218,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V219,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V220,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V221,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V222,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V223,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V224,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V225,Porta de la Mar,0,9112,SHP_911_V
5,FES,911D2V226,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V227,Estació del Nord,0,9112,SHP_911_I
5,FES,911D2V228,Porta de la Mar,0,9112,SHP_911_V
5,LAB,911D0I,Estació del Nord,0,9110,SHP_911_I
5,LAB,911D0V,Porta de la Mar,0,9110,SHP_911_V
5,SAB,911D1V0,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V1,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V2,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V3,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V4,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V5,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V6,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V7,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V8,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V9,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V10,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V11,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V12,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V13,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V14,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V15,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V16,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V17,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V18,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V19,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V20,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V21,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V22,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V23,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V24,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V25,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V26,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V27,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V28,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V29,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V30,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V31,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V32,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V33,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V34,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V35,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V36,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V37,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V38,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V39,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V40,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V41,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V42,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V43,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V44,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V45,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V46,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V47,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V48,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V49,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V50,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V51,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V52,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V53,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V54,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V55,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V56,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V57,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V58,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V59,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V60,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V61,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V62,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V63,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V64,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V65,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V66,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V67,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V68,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V69,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V70,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V71,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V72,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V73,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V74,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V75,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V76,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V77,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V78,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V79,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V80,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V81,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V82,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V83,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V84,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V85,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V86,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V87,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V88,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V89,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V90,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V91,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V92,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V93,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V94,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V95,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V96,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V97,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V98,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V99,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V100,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V101,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V102,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V103,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V104,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V105,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V106,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V107,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V108,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V109,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V110,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V111,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V112,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V113,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V114,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V115,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V116,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V117,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V118,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V119,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V120,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V121,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V122,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V123,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V124,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V125,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V126,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V127,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V128,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V129,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V130,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V131,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V132,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V133,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V134,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V135,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V136,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V137,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V138,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V139,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V140,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V141,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V142,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V143,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V144,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V145,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V146,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V147,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V148,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V149,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V150,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V151,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V152,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V153,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V154,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V155,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V156,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V157,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V158,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V159,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V160,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V161,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V162,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V163,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V164,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V165,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V166,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V167,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V168,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V169,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V170,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V171,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V172,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V173,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V174,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V175,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V176,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V177,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V178,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V179,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V180,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V181,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V182,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V183,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V184,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V185,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V186,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V187,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V188,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V189,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V190,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V191,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V192,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V193,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V194,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V195,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V196,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V197,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V198,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V199,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V200,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V201,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V202,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V203,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V204,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V205,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V206,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V207,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V208,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V209,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V210,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V211,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V212,Porta de la Mar,0,9111,SHP_911_V
5,SAB,911D1V213,Estació del Nord,0,9111,SHP_911_I
5,SAB,911D1V214,Porta de la Mar,0,9111,SHP_911_V
